train_xentropy,train_acc
4.754220008850098,0.03125
5.700425863265991,0.015625
6.32015864054362,0.015625
7.084351301193237,0.015625
7.128075885772705,0.01875
7.431749582290649,0.015625
8.009743894849505,0.013392857142857142
8.03365033864975,0.013671875
8.006655587090385,0.017361111111111112
8.060235023498535,0.0171875
7.9896111054853955,0.015625
8.148657957712809,0.014322916666666666
8.175208972050594,0.013221153846153846
8.070008482251849,0.012276785714285714
7.961606693267822,0.0125
7.85665026307106,0.01171875
7.826186685001149,0.011948529411764705
7.737500773535834,0.013020833333333334
7.847238239489104,0.012335526315789474
7.741401481628418,0.01171875
7.702221166519892,0.011904761904761904
7.684379490939054,0.011363636363636364
7.585501090339992,0.012228260869565218
7.5691001415252686,0.01171875
7.481178207397461,0.011875
7.4226606992574835,0.01141826923076923
7.331793290597421,0.01099537037037037
7.259564416749137,0.011160714285714286
7.173742261426202,0.011314655172413793
7.112363974253337,0.0109375
7.06648535882273,0.011088709677419355
7.018234372138977,0.01123046875
6.950501210761793,0.011363636363636364
6.893902133492863,0.011488970588235295
6.843457494463239,0.011160714285714286
6.791806221008301,0.010850694444444444
6.744647077611975,0.01097972972972973
6.6896207709061475,0.011101973684210526
6.647088527679443,0.011217948717948718
6.602646851539612,0.0109375
6.5652565374607,0.011051829268292682
6.5193786053430465,0.011160714285714286
6.482055020886798,0.010901162790697675
6.4425952434539795,0.011008522727272728
6.405810144212511,0.011111111111111112
6.370520664298016,0.01154891304347826
6.334484932270456,0.011303191489361703
6.301270604133606,0.011067708333333334
6.271567305740045,0.010841836734693877
6.24097110748291,0.0109375
6.208869363747391,0.010723039215686275
6.178153248933645,0.011117788461538462
6.1725641376567335,0.010908018867924528
6.153793900101273,0.01070601851851852
6.127041998776522,0.010511363636363636
6.101202317646572,0.010602678571428572
6.07551363894814,0.01069078947368421
6.049886325310016,0.010775862068965518
6.0254320209309205,0.010858050847457628
6.004494738578797,0.010677083333333334
5.984448229680296,0.011014344262295082
5.963627938301332,0.010836693548387098
5.943977378663563,0.010912698412698412
5.926063224673271,0.01123046875
5.90907406440148,0.011057692307692308
5.889396942023075,0.01112689393939394
5.871075082181105,0.01142723880597015
5.853337680592256,0.011259191176470588
5.8361452835193575,0.01177536231884058
5.821841280800956,0.011607142857142858
5.805454764567631,0.011443661971830986
5.79094041718377,0.011284722222222222
5.775268868224262,0.011344178082191781
5.759749270774223,0.011190878378378379
5.744869696299235,0.01125
5.7304649666736,0.011307565789473685
5.7158331437544385,0.011363636363636364
5.701435364209688,0.01141826923076923
5.687690433067612,0.011471518987341773
5.674540543556214,0.011328125
5.6619822949539,0.011188271604938271
5.649469276753868,0.011051829268292682
5.641762991985643,0.011106927710843373
5.6298196486064365,0.01134672619047619
5.617318147771499,0.011213235294117647
5.605730345082837,0.011082848837209303
5.594932249222679,0.010955459770114943
5.584996711124074,0.01083096590909091
5.573488380132097,0.010884831460674158
5.562839449776543,0.0109375
5.552717476100712,0.010817307692307692
5.543067875115768,0.010699728260869566
5.533950405736124,0.010584677419354838
5.523962173056095,0.010472074468085107
5.514418195423327,0.010361842105263157
5.505277216434479,0.01025390625
5.495915417818679,0.010631443298969073
5.486772965411751,0.010682397959183673
5.479124377472232,0.01057449494949495
5.470525832176208,0.01046875
5.462183192224786,0.01051980198019802
5.453622308431887,0.010416666666666666
5.445489943606182,0.010467233009708738
5.438086816897759,0.010366586538461538
5.431958748045422,0.010416666666666666
5.424345092953376,0.010318396226415094
5.416681115872392,0.01022196261682243
5.408976170751783,0.010127314814814815
5.4014136025665005,0.010034403669724771
5.394299567829479,0.009943181818181818
5.387711898700611,0.009853603603603604
5.380509350981031,0.009765625
5.373556014710823,0.010232300884955753
5.366728841212758,0.010279605263157895
5.360010541003684,0.010190217391304348
5.353602224382861,0.010237068965517241
5.347479253752619,0.01014957264957265
5.341201673119755,0.010063559322033898
5.3352418707198455,0.01011029411764706
5.329729266961416,0.010026041666666667
5.324057606626148,0.010330578512396695
5.318033863286503,0.010245901639344262
5.312105624656367,0.010289634146341464
5.306360429333102,0.01033266129032258
5.301039833068848,0.01025
5.2965548152015325,0.010168650793650794
5.291944871737263,0.010088582677165354
5.286415919661522,0.0101318359375
5.281972190206365,0.010174418604651164
5.276622027617234,0.010216346153846154
5.271487265142776,0.01025763358778626
5.266645695223953,0.010179924242424242
5.261747890845277,0.010103383458646616
5.258464080184253,0.010027985074626865
5.25371374907317,0.009953703703703704
5.2487992714433105,0.009995404411764705
5.244156082181165,0.009922445255474453
5.239706042884053,0.009963768115942028
5.235030448694023,0.010004496402877698
5.230593432698931,0.010044642857142858
5.22635886686068,0.00997340425531915
5.221984467036288,0.010013204225352113
5.217838294022567,0.009943181818181818
5.213309562868542,0.009982638888888888
5.2090380076704355,0.010129310344827586
5.20480140594587,0.010059931506849315
5.200831153765828,0.01020408163265306
5.19681385401133,0.010135135135135136
5.1933946161462154,0.010381711409395974
5.189558455149332,0.0103125
5.18563603723286,0.010554635761589404
5.181714879839044,0.010587993421052632
5.177718698588851,0.010620915032679739
5.174153996752454,0.010551948051948052
5.170461091687603,0.010483870967741936
5.166865877616099,0.010516826923076924
5.163192682205492,0.01054936305732484
5.159451110453546,0.010581487341772151
5.156065988840547,0.010514937106918238
5.152718535065651,0.010546875
5.149308429741711,0.01077251552795031
5.145723863884255,0.010802469135802469
5.142470049711824,0.010736196319018405
5.139301768163356,0.010766006097560975
5.136262864777536,0.010700757575757575
5.133156831005969,0.010730421686746988
5.130012749197954,0.01066616766467066
5.126942529564812,0.010695684523809524
5.124058190182116,0.010632396449704143
5.121017195196712,0.010569852941176471
5.11803446596826,0.010508040935672515
5.115231854971065,0.010537790697674418
5.112354237220191,0.010476878612716763
5.109738667805989,0.01050646551724138
5.106751872471401,0.010535714285714285
5.103860508311879,0.01065340909090909
5.100975922945529,0.010681497175141243
5.098080477018035,0.010797050561797753
5.095314060509538,0.010824022346368716
5.0925250477261015,0.010763888888888889
5.089699692489034,0.010704419889502763
5.0869186265128,0.010645604395604396
5.084361558403474,0.010758196721311475
5.081818811271502,0.010699728260869566
5.079265019700334,0.010726351351351351
5.07674591772018,0.010752688172043012
5.074288607918643,0.0106951871657754
5.071683848157842,0.010721409574468085
5.069225704859173,0.010747354497354497
5.066702385952598,0.010773026315789474
5.064289592323503,0.010716623036649215
5.061819799244404,0.010660807291666666
5.059500575683278,0.010686528497409326
5.057125253775685,0.010631443298969073
5.054851086934407,0.010576923076923078
5.052754044532776,0.010602678571428572
5.050655982215997,0.010628172588832488
5.048366553855665,0.01057449494949495
5.046119002241585,0.010599874371859297
5.044029631614685,0.010546875
5.041870375770834,0.010494402985074628
5.039679772783034,0.010597153465346535
5.037558365337954,0.010544950738916255
5.0354527071410535,0.010569852941176471
5.033184535328934,0.010594512195121952
5.03113574426151,0.010543082524271845
5.02900933528292,0.010643115942028986
5.0270571020933295,0.010667067307692308
5.025447382310931,0.01069078947368421
5.023422447840373,0.010639880952380953
5.021470445027283,0.010589454976303318
5.019421635933642,0.010539504716981132
5.017627836952747,0.01056338028169014
5.015620884494247,0.010660046728971962
5.013633637095607,0.01061046511627907
5.011750194761488,0.010633680555555556
5.0100048566194175,0.010584677419354838
5.0081297060765255,0.010536123853211008
5.0062119623297425,0.010488013698630137
5.004383763399991,0.01044034090909091
5.002641949718354,0.010463800904977375
5.00094460581874,0.010416666666666666
4.999197384701716,0.010369955156950673
4.997362215604101,0.010393415178571428
4.995652817620171,0.010347222222222223
4.99392750410907,0.010301438053097346
4.992155717858134,0.010393722466960352
4.990569993069298,0.01034813596491228
4.988824511199018,0.010302947598253275
4.987372311301853,0.010258152173913043
4.9856458350177455,0.010281385281385282
4.983885861676315,0.010439116379310345
4.98223462943867,0.01039431330472103
4.980776507630307,0.010349893162393162
4.979085587440653,0.010372340425531914
4.977315242007627,0.010394597457627119
4.97575878392795,0.010350738396624473
4.974054893525708,0.010569852941176471
4.972459441947139,0.010525627615062762
4.970838381846746,0.010481770833333333
4.9692515139757845,0.010503112033195022
4.967739140691836,0.010524276859504132
4.966339211405059,0.010480967078189301
4.96480438552919,0.010502049180327868
4.963395585819167,0.010459183673469388
4.961859526672984,0.010480182926829269
4.960525122731321,0.01056427125506073
4.95915820137147,0.010521673387096774
4.9577153906764755,0.01060491967871486
4.95646071434021,0.0105625
4.955027547965487,0.010644920318725099
4.953725487466842,0.010602678571428572
4.952293098208461,0.010684288537549408
4.950868125975601,0.010703740157480315
4.9495090447220145,0.010784313725490196
4.948212265968323,0.0108642578125
4.946920398608256,0.010821984435797665
4.945562778517258,0.01096172480620155
4.944295763509154,0.010919401544401545
4.943108228536753,0.010877403846153846
4.941773414611816,0.010835727969348658
4.9403559251596,0.010854007633587787
4.9390781587520936,0.010872148288973383
4.93799822619467,0.01083096590909091
4.936697654004367,0.010849056603773584
4.935354222032361,0.010984492481203008
4.934203989050362,0.010943352059925094
4.932914545286947,0.010902518656716417
4.931629489345622,0.010861988847583643
4.930384319799917,0.010821759259259258
4.929042763375708,0.010839483394833949
4.92773260789759,0.011029411764705883
4.92662266147879,0.011160714285714286
4.925432045094288,0.011234032846715328
4.924296391227029,0.011306818181818182
4.923075536023015,0.011322463768115942
4.921979298230113,0.01128158844765343
4.920855767435307,0.011297212230215826
4.919677736084094,0.0114247311827957
4.918616339138576,0.011383928571428571
4.917558135511188,0.011399021352313167
4.916401036242221,0.011358599290780142
4.915367717877715,0.011318462897526502
4.9142915027242315,0.01133362676056338
4.913129992234079,0.011348684210526316
4.911939282517333,0.011363636363636364
4.910769494153066,0.01132404181184669
4.9097057614061566,0.011338975694444444
4.908696585460517,0.011299740484429065
4.907594379885444,0.011314655172413793
4.906750428307917,0.01138316151202749
4.905671586729076,0.011344178082191781
4.9046257136217974,0.011305460750853242
4.90350231670198,0.01132015306122449
4.902511032557084,0.01128177966101695
4.901435715121192,0.011243665540540541
4.900392521110047,0.01125841750841751
4.899286647771029,0.011273070469798658
4.898258515424952,0.011235367892976588
4.897240428924561,0.01125
4.896270355908974,0.011212624584717609
4.895175968574373,0.011227235099337748
4.894201779129482,0.011241749174917492
4.893250263050983,0.011204769736842105
4.892313535096215,0.011219262295081966
4.891383161731794,0.011284722222222222
4.890455983749042,0.011247964169381107
4.889504844492132,0.011211444805194806
4.888558765831117,0.011175161812297735
4.887521743774414,0.011139112903225806
4.886612176128522,0.011153536977491961
4.885683435660142,0.01116786858974359
4.884801459388611,0.011132188498402557
4.883905857231967,0.011146496815286623
4.88299313499814,0.01121031746031746
4.882109062581122,0.0111748417721519
4.881114117354625,0.011139589905362776
4.880292884958615,0.011153694968553458
4.879360717665813,0.011216692789968652
4.87854725420475,0.011181640625
4.877617739442725,0.011244158878504672
4.87679348080795,0.011209239130434782
4.875887910648027,0.011271284829721362
4.875148002012276,0.011236496913580247
4.874306350121131,0.011298076923076923
4.8734038431951605,0.011311349693251534
4.872578730276965,0.011372324159021407
4.8717818725399855,0.011385289634146341
4.871010367268849,0.011398176291793313
4.870136286995628,0.011410984848484849
4.869377960251177,0.011376510574018128
4.868591311466263,0.011389307228915662
4.867731031354841,0.01144894894894895
4.86692319658702,0.011414670658682635
4.866265577344752,0.011380597014925373
4.865464793784278,0.011393229166666666
4.864768696114289,0.011359421364985163
4.863987024013813,0.011372041420118344
4.8630768556510455,0.01133849557522124
4.862300928901224,0.01130514705882353
4.861541325745345,0.011317815249266863
4.8606736743659305,0.01137609649122807
4.859839314274468,0.011434037900874636
4.859074416548707,0.011446220930232558
4.858334763844808,0.01141304347826087
4.857579872098272,0.011380057803468208
4.85675145294893,0.011527377521613832
4.856040507897563,0.011584051724137932
4.855477128124511,0.011550859598853868
4.854766268048968,0.0115625
4.8540520871806345,0.011574074074074073
4.85335544293577,0.011541193181818182
4.852707533255515,0.011508498583569405
4.852030211249314,0.011564265536723163
4.85128034672267,0.01153169014084507
4.850470934021339,0.01154318820224719
4.849799066698518,0.011510854341736695
4.849155465983812,0.011478701117318435
4.848423538101748,0.01149025069637883
4.847649567657047,0.011588541666666667
4.847012566067175,0.011556440443213297
4.8463294005525706,0.01156767955801105
4.845783626409273,0.011535812672176309
4.845120067124839,0.01150412087912088
4.84441361361987,0.011515410958904109
4.843673622673326,0.011526639344262296
4.8430887489942505,0.011580381471389645
4.842369899801586,0.01154891304347826
4.841654689654425,0.011559959349593496
4.840947117676606,0.011528716216216216
4.840282172848272,0.011497641509433961
4.839556117211619,0.011466733870967742
4.838936155027742,0.011477882037533513
4.838413211751112,0.011447192513368985
4.837670593261719,0.011416666666666667
4.8369945249658945,0.011386303191489361
4.8362933267649035,0.011397546419098143
4.835702682929064,0.01136739417989418
4.835145136297221,0.011337401055408971
4.8346171379089355,0.011307565789473685
4.833926269701459,0.011277887139107611
4.833307988980677,0.011289267015706806
4.832667241208547,0.011259791122715405
4.831958844015996,0.011271158854166666
4.831303088695972,0.011363636363636364
4.83082075934336,0.01133419689119171
4.830194485587975,0.011345284237726098
4.829596063525407,0.01131604381443299
4.829085421133164,0.011327120822622107
4.82836900246449,0.011298076923076923
4.82778521510951,0.011269181585677749
4.827031011484107,0.01128029336734694
4.826428459497505,0.011251590330788805
4.8257981750565735,0.01130234771573604
4.825172124935102,0.011313291139240506
4.824629029842338,0.011324179292929292
4.824095759644016,0.01129565491183879
4.823526084123545,0.011345791457286432
4.822939189155598,0.011317355889724311
4.822372097969055,0.0112890625
4.821742550096013,0.011299875311720699
4.821252229794934,0.01127176616915423
4.82062458459556,0.01124379652605459
4.819958680927163,0.011293316831683168
4.819378970581808,0.011265432098765432
4.818894664642259,0.01123768472906404
4.81844189360335,0.01121007371007371
4.817962978400436,0.011182598039215686
4.817336180390822,0.011193459657701712
4.8167761535179325,0.011166158536585365
4.816289453900934,0.011177007299270073
4.81571783371342,0.011225728155339806
4.815203455400813,0.011198547215496369
4.814659368588728,0.011171497584541062
4.814204666413456,0.011144578313253013
4.813697989170368,0.011117788461538462
4.813053741729517,0.011166067146282974
4.812495817978417,0.011139354066985645
4.811972133299616,0.011150059665871122
4.811349101293654,0.011160714285714286
4.8107165259590055,0.011171318289786224
4.810205292362737,0.011181872037914691
4.809761700055278,0.011155437352245863
4.809233189753766,0.011129127358490566
4.808737311643712,0.011102941176470588
4.808171544276493,0.011150234741784037
4.807673513470545,0.011124121779859485
4.8071617344829525,0.011098130841121495
4.806592854586515,0.011181526806526806
4.806043650383173,0.011191860465116278
4.8055149640395305,0.011202146171693735
4.805109410374253,0.011212384259259259
4.804630022951968,0.0111864896073903
4.804170896380728,0.011160714285714286
4.80371497581745,0.011170977011494252
4.803216042868588,0.01118119266055046
4.80268120602012,0.011155606407322655
4.802268631382075,0.01120148401826484
4.8018177918801275,0.011211560364464692
4.801256420395591,0.011257102272727273
4.800761742927049,0.011267006802721089
4.8002981093134816,0.011276866515837104
4.799724347435324,0.011321952595936794
4.799310887182081,0.011296452702702704
4.798772111099757,0.011341292134831461
4.798398269131579,0.011315863228699551
