,train_loss,train_accuracy
0,4.885814666748047,0.009521484375
1,6.63649320602417,0.0047607421875
2,7.011502265930176,0.003173828125
3,7.836902141571045,0.00628662109375
4,7.451435661315918,0.00815429724752903
5,7.350820541381836,0.0093994140625
6,7.840281622750418,0.010288783349096775
7,8.638883352279663,0.009002685546875
8,8.66286849975586,0.00800238735973835
9,8.644873428344727,0.00876464881002903
